iter,seed,cv_fold,params,n_trees,opt_n_trees,opt_train,opt_val,opt_test,opt_overfitting,best_n_trees,best_train,best_val,best_test,best_overfitting
4,14,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.195537,0.210775,0.218504,-0.015238000000000002,15,0.195537,0.210775,0.218504,-0.015238000000000002
4,15,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.196438,0.218304,0.20643,-0.009992000000000001,15,0.196438,0.218304,0.20643,-0.009992000000000001
4,16,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.19453,0.197547,0.190373,0.004157000000000022,15,0.19453,0.197547,0.190373,0.004157000000000022
4,17,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.219069,0.228388,0.158768,0.06030100000000002,15,0.219069,0.228388,0.158768,0.06030100000000002
4,18,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.198443,0.206801,0.245265,-0.008358000000000004,15,0.198443,0.206801,0.245265,-0.008358000000000004
4,19,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.206101,0.253549,0.206293,-0.00019199999999999773,15,0.206101,0.253549,0.206293,-0.00019199999999999773
4,20,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.228727,0.168975,0.191166,0.05975200000000003,15,0.228727,0.168975,0.191166,0.05975200000000003
4,21,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.223915,0.162892,0.210746,0.061022999999999994,15,0.223915,0.162892,0.210746,0.061022999999999994
4,22,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.206907,0.171133,0.206868,0.035774,15,0.206907,0.171133,0.206868,0.035774
4,23,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.194338,0.182004,0.202247,0.012334000000000012,15,0.194338,0.182004,0.202247,0.012334000000000012
4,24,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.197183,0.226773,0.197089,9.400000000001074e-05,15,0.197183,0.226773,0.197089,9.400000000001074e-05
4,25,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.199876,0.219867,0.225569,-0.01999100000000001,15,0.199876,0.219867,0.225569,-0.01999100000000001
4,26,3,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.200488,0.248002,0.144407,0.05608099999999999,15,0.200488,0.248002,0.144407,0.05608099999999999
4,27,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.220574,0.217768,0.192109,0.02846499999999999,15,0.220574,0.217768,0.192109,0.02846499999999999
4,28,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.198091,0.214131,0.19965,-0.0015590000000000048,15,0.198091,0.214131,0.19965,-0.0015590000000000048
4,29,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.203355,0.190212,0.232663,0.013143000000000016,15,0.203355,0.190212,0.232663,0.013143000000000016
4,30,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.199564,0.250475,0.220013,-0.020448999999999995,15,0.199564,0.250475,0.220013,-0.020448999999999995
4,31,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.203131,0.241703,0.203858,-0.0007270000000000054,15,0.203131,0.241703,0.203858,-0.0007270000000000054
4,32,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.192264,0.205336,0.216823,-0.013072,15,0.192264,0.205336,0.216823,-0.013072
4,33,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.206084,0.245838,0.244657,-0.038573000000000024,15,0.206084,0.245838,0.244657,-0.038573000000000024
4,34,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.203635,0.21502,0.22195,-0.011384999999999978,15,0.203635,0.21502,0.22195,-0.011384999999999978
4,35,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.194267,0.228404,0.205198,-0.010930999999999996,15,0.194267,0.228404,0.205198,-0.010930999999999996
4,36,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.222537,0.21002,0.177448,0.04508900000000002,15,0.222537,0.21002,0.177448,0.04508900000000002
4,37,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.21994,0.158074,0.182879,0.061866000000000004,15,0.21994,0.158074,0.182879,0.061866000000000004
4,38,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.190354,0.194549,0.201959,-0.004195000000000004,15,0.190354,0.194549,0.201959,-0.004195000000000004
4,39,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.188609,0.242619,0.228222,-0.03961300000000001,15,0.188609,0.242619,0.228222,-0.03961300000000001
4,40,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.204,0.177441,0.197703,0.026559,15,0.204,0.177441,0.197703,0.026559
4,41,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.203585,0.243146,0.229718,-0.026133000000000017,15,0.203585,0.243146,0.229718,-0.026133000000000017
4,42,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.198411,0.224121,0.198011,0.00040000000000001146,15,0.198411,0.224121,0.198011,0.00040000000000001146
4,43,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.194614,0.230651,0.209491,-0.014877000000000001,15,0.194614,0.230651,0.209491,-0.014877000000000001
4,44,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.197285,0.221883,0.225109,-0.02459800000000001,15,0.197285,0.221883,0.225109,-0.02459800000000001
4,45,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.215787,0.207096,0.149524,0.06626300000000002,15,0.215787,0.207096,0.149524,0.06626300000000002
4,46,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.199681,0.20476,0.202322,-0.0026410000000000045,15,0.199681,0.20476,0.202322,-0.0026410000000000045
4,47,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.202328,0.21599,0.19093,0.01139800000000002,15,0.202328,0.21599,0.19093,0.01139800000000002
4,48,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.220503,0.169153,0.199701,0.05135000000000001,15,0.220503,0.169153,0.199701,0.05135000000000001
4,49,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.198359,0.222736,0.22473,-0.024376999999999982,15,0.198359,0.222736,0.22473,-0.024376999999999982
4,50,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.204821,0.241235,0.210194,-0.005372999999999989,15,0.204821,0.241235,0.210194,-0.005372999999999989
4,51,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.18691,0.178327,0.194692,0.00858299999999998,15,0.18691,0.178327,0.194692,0.00858299999999998
4,52,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.219185,0.229116,0.169009,0.050176,15,0.219185,0.229116,0.169009,0.050176
4,53,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.198425,0.180661,0.208169,0.017764000000000002,15,0.198425,0.180661,0.208169,0.017764000000000002
4,54,2,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.194082,0.217622,0.140628,0.053454,15,0.194082,0.217622,0.140628,0.053454
4,55,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.197336,0.227819,0.212171,-0.014834999999999987,15,0.197336,0.227819,0.212171,-0.014834999999999987
4,56,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.200347,0.253233,0.235419,-0.03507199999999999,15,0.200347,0.253233,0.235419,-0.03507199999999999
4,57,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.218304,0.229627,0.171699,0.04660500000000001,15,0.218304,0.229627,0.171699,0.04660500000000001
4,58,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.193393,0.218198,0.219169,-0.024804999999999994,15,0.193393,0.218198,0.219169,-0.024804999999999994
4,59,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.217935,0.227789,0.163183,0.054751999999999995,15,0.217935,0.227789,0.163183,0.054751999999999995
4,60,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.215963,0.178573,0.225446,0.03738999999999998,15,0.215963,0.178573,0.225446,0.03738999999999998
4,61,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.219804,0.162567,0.200483,0.05723700000000001,15,0.219804,0.162567,0.200483,0.05723700000000001
4,62,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.223548,0.151804,0.204117,0.071744,15,0.223548,0.151804,0.204117,0.071744
4,63,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.215035,0.180165,0.181229,0.03487000000000001,15,0.215035,0.180165,0.181229,0.03487000000000001
4,64,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.203519,0.207528,0.194831,0.008688000000000001,15,0.203519,0.207528,0.194831,0.008688000000000001
4,65,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.215196,0.217369,0.151525,0.063671,15,0.215196,0.217369,0.151525,0.063671
4,66,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.220106,0.177875,0.219167,0.04223099999999999,15,0.220106,0.177875,0.219167,0.04223099999999999
4,67,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.208582,0.182249,0.198417,0.026332999999999995,15,0.208582,0.182249,0.198417,0.026332999999999995
4,68,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.204005,0.194144,0.212281,0.009860999999999981,15,0.204005,0.194144,0.212281,0.009860999999999981
4,69,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.194514,0.196388,0.217056,-0.0018740000000000145,15,0.194514,0.196388,0.217056,-0.0018740000000000145
4,70,1,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.20745,0.20425,0.175521,0.031928999999999985,15,0.20745,0.20425,0.175521,0.031928999999999985
4,71,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.192327,0.216647,0.231387,-0.02432000000000001,15,0.192327,0.216647,0.231387,-0.02432000000000001
4,72,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.197591,0.211715,0.199898,-0.0023070000000000035,15,0.197591,0.211715,0.199898,-0.0023070000000000035
4,73,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.197389,0.225551,0.195194,0.0021950000000000025,15,0.197389,0.225551,0.195194,0.0021950000000000025
4,74,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.197401,0.204559,0.167444,0.029956999999999984,15,0.197401,0.204559,0.167444,0.029956999999999984
4,75,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.207887,0.182527,0.189408,0.025359999999999994,15,0.207887,0.182527,0.189408,0.025359999999999994
4,76,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.186256,0.183012,0.200663,0.003243999999999997,15,0.186256,0.183012,0.200663,0.003243999999999997
4,77,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.194898,0.243067,0.212542,-0.01764400000000002,15,0.194898,0.243067,0.212542,-0.01764400000000002
4,78,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.195144,0.221308,0.183952,0.011192000000000007,15,0.195144,0.221308,0.183952,0.011192000000000007
4,79,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.201457,0.241202,0.223531,-0.02207400000000001,15,0.201457,0.241202,0.223531,-0.02207400000000001
4,80,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.204248,0.239572,0.176952,0.027296000000000015,15,0.204248,0.239572,0.176952,0.027296000000000015
4,81,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.204883,0.228426,0.257816,-0.02354299999999998,15,0.204883,0.228426,0.257816,-0.02354299999999998
4,82,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.20102,0.175142,0.216588,0.025878000000000012,15,0.20102,0.175142,0.216588,0.025878000000000012
4,83,1,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.202471,0.225628,0.177446,0.02502500000000002,15,0.202471,0.225628,0.177446,0.02502500000000002
4,84,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.211474,0.175448,0.204941,0.036026,15,0.211474,0.175448,0.204941,0.036026
4,85,3,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.196274,0.225981,0.143268,0.053006,15,0.196274,0.225981,0.143268,0.053006
4,86,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.196058,0.236851,0.21442,-0.01836199999999999,15,0.196058,0.236851,0.21442,-0.01836199999999999
4,87,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.208743,0.217684,0.244894,-0.008940999999999977,15,0.208743,0.217684,0.244894,-0.008940999999999977
4,88,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.20195,0.173292,0.214642,0.02865799999999999,15,0.20195,0.173292,0.214642,0.02865799999999999
4,89,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.223862,0.20896,0.194601,0.02926100000000001,15,0.223862,0.20896,0.194601,0.02926100000000001
4,90,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.21776,0.200057,0.164271,0.05348900000000001,15,0.21776,0.200057,0.164271,0.05348900000000001
4,91,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.218222,0.157196,0.176743,0.061026,15,0.218222,0.157196,0.176743,0.061026
4,92,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.194384,0.186993,0.217424,0.007391000000000009,15,0.194384,0.186993,0.217424,0.007391000000000009
4,93,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.214484,0.18879,0.183822,0.030661999999999995,15,0.214484,0.18879,0.183822,0.030661999999999995
4,94,3,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.195638,0.212243,0.166888,0.028749999999999998,15,0.195638,0.212243,0.166888,0.028749999999999998
4,95,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.206986,0.192993,0.203582,0.013993000000000005,15,0.206986,0.192993,0.203582,0.013993000000000005
4,96,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.197612,0.19413,0.232344,0.003482000000000013,15,0.197612,0.19413,0.232344,0.003482000000000013
4,97,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.224011,0.22243,0.171966,0.05204499999999998,15,0.224011,0.22243,0.171966,0.05204499999999998
4,98,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.198444,0.232679,0.238703,-0.03423499999999999,15,0.198444,0.232679,0.238703,-0.03423499999999999
4,99,0,"{'alpha': 1, 'gamma': 10, 'learning_rate': 0.02, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.5}",16,15,0.201106,0.22779,0.185572,0.01553400000000002,15,0.201106,0.22779,0.185572,0.01553400000000002
