iter,seed,cv_fold,params,n_trees,opt_n_trees,opt_train,opt_val,opt_test,opt_overfitting,best_n_trees,best_train,best_val,best_test,best_overfitting
3,0,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,6,0.429533,0.32978,0.380016,0.09975299999999998,15,0.637537,0.450268,0.577785,0.18726900000000002
3,1,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.579251,0.629796,0.529336,0.04991499999999993,15,0.579251,0.629796,0.529336,0.04991499999999993
3,2,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.604936,0.60389,0.63539,0.0010459999999999914,15,0.604936,0.60389,0.63539,0.0010459999999999914
3,3,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.605667,0.564385,0.601254,0.04128199999999993,15,0.605667,0.564385,0.601254,0.04128199999999993
3,4,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.603114,0.677418,0.533374,0.06974000000000002,15,0.603114,0.677418,0.533374,0.06974000000000002
3,5,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.589635,0.639602,0.594278,-0.004642999999999953,15,0.589635,0.639602,0.594278,-0.004642999999999953
3,6,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.572944,0.588258,0.608478,-0.015313999999999939,15,0.572944,0.588258,0.608478,-0.015313999999999939
3,7,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.565886,0.651124,0.593528,-0.027641999999999944,15,0.565886,0.651124,0.593528,-0.027641999999999944
3,8,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.561561,0.632701,0.562964,-0.001403000000000043,15,0.561561,0.632701,0.562964,-0.001403000000000043
3,9,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,13,0.586869,0.593605,0.488896,0.09797299999999998,15,0.624102,0.615452,0.506917,0.1171850000000001
3,10,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.589957,0.647509,0.620212,-0.030255000000000032,15,0.589957,0.647509,0.620212,-0.030255000000000032
3,11,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.580098,0.605409,0.577601,0.0024969999999999715,15,0.580098,0.605409,0.577601,0.0024969999999999715
3,12,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.577062,0.560973,0.580106,0.01608899999999991,15,0.577062,0.560973,0.580106,0.01608899999999991
3,13,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.586333,0.587862,0.616396,-0.0015290000000000026,15,0.586333,0.587862,0.616396,-0.0015290000000000026
3,14,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.581827,0.583567,0.622722,-0.0017399999999999638,15,0.581827,0.583567,0.622722,-0.0017399999999999638
3,15,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.576035,0.584548,0.615437,-0.008512999999999993,15,0.576035,0.584548,0.615437,-0.008512999999999993
3,16,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.573811,0.55487,0.58322,0.018940999999999986,15,0.573811,0.55487,0.58322,0.018940999999999986
3,17,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,3,0.287097,0.312318,0.198875,0.088222,15,0.628614,0.629113,0.466368,0.162246
3,18,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.604846,0.564047,0.620373,0.04079900000000003,15,0.604846,0.564047,0.620373,0.04079900000000003
3,19,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.625652,0.651576,0.569542,0.05610999999999999,15,0.625652,0.651576,0.569542,0.05610999999999999
3,20,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,3,0.302328,0.213053,0.259144,0.089275,15,0.64693,0.452653,0.535556,0.19427699999999998
3,21,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,3,0.301935,0.208539,0.279078,0.093396,15,0.649284,0.461297,0.581002,0.18798699999999996
3,22,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,9,0.498847,0.405298,0.500484,0.093549,15,0.608668,0.490834,0.604956,0.117834
3,23,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.584729,0.551107,0.578497,0.03362200000000004,15,0.584729,0.551107,0.578497,0.03362200000000004
3,24,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.596431,0.601542,0.58655,0.009881000000000029,15,0.596431,0.601542,0.58655,0.009881000000000029
3,25,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.588338,0.617632,0.627521,-0.02929399999999993,15,0.588338,0.617632,0.627521,-0.02929399999999993
3,26,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,3,0.28456,0.197623,0.272836,0.08693699999999999,15,0.623897,0.438698,0.601214,0.18519900000000006
3,27,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,6,0.44165,0.43323,0.349769,0.09188099999999999,15,0.661208,0.599124,0.50102,0.160188
3,28,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.589979,0.584002,0.57564,0.01433899999999999,15,0.589979,0.584002,0.57564,0.01433899999999999
3,29,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.596765,0.536328,0.607507,0.06043699999999996,15,0.596765,0.536328,0.607507,0.06043699999999996
3,30,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.608519,0.607698,0.621412,0.0008210000000000717,15,0.608519,0.607698,0.621412,0.0008210000000000717
3,31,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,14,0.572352,0.602633,0.5883,-0.015948000000000073,14,0.572352,0.602633,0.5883,-0.015948000000000073
3,32,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.576208,0.591637,0.634071,-0.015428999999999915,15,0.576208,0.591637,0.634071,-0.015428999999999915
3,33,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.597937,0.616951,0.591083,0.006854000000000027,15,0.597937,0.616951,0.591083,0.006854000000000027
3,34,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.598834,0.544952,0.596537,0.053881999999999985,15,0.598834,0.544952,0.596537,0.053881999999999985
3,35,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.587118,0.594261,0.645832,-0.0071430000000000105,15,0.587118,0.594261,0.645832,-0.0071430000000000105
3,36,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,4,0.355609,0.318132,0.2592,0.09640900000000002,14,0.6318,0.559685,0.474097,0.15770300000000004
3,37,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,3,0.282962,0.198506,0.250316,0.084456,15,0.627402,0.473163,0.525804,0.15423900000000001
3,38,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.569353,0.524517,0.622734,0.04483599999999999,15,0.569353,0.524517,0.622734,0.04483599999999999
3,39,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.584986,0.658808,0.637405,-0.05241899999999999,15,0.584986,0.658808,0.637405,-0.05241899999999999
3,40,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.62234,0.523224,0.559885,0.09911599999999998,15,0.62234,0.523224,0.559885,0.09911599999999998
3,41,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.602875,0.630854,0.599871,0.0030040000000000067,15,0.602875,0.630854,0.599871,0.0030040000000000067
3,42,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.594247,0.651353,0.628537,-0.03429000000000004,15,0.594247,0.651353,0.628537,-0.03429000000000004
3,43,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.578065,0.643377,0.619426,-0.04136099999999998,15,0.578065,0.643377,0.619426,-0.04136099999999998
3,44,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.577703,0.648845,0.644835,-0.06713200000000008,15,0.577703,0.648845,0.644835,-0.06713200000000008
3,45,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,4,0.325826,0.316164,0.233689,0.092137,15,0.624576,0.598993,0.476039,0.14853700000000003
3,46,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.58377,0.591061,0.573136,0.010634000000000032,15,0.58377,0.591061,0.573136,0.010634000000000032
3,47,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.585573,0.570744,0.559213,0.02636000000000005,15,0.585573,0.570744,0.559213,0.02636000000000005
3,48,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,4,0.351752,0.257719,0.313238,0.09403300000000003,15,0.64814,0.470373,0.574997,0.17776700000000006
3,49,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.582015,0.661642,0.613676,-0.03166100000000005,15,0.582015,0.661642,0.613676,-0.03166100000000005
3,50,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.591097,0.640823,0.577356,0.013741000000000003,15,0.591097,0.640823,0.577356,0.013741000000000003
3,51,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.579138,0.559512,0.575515,0.019626000000000032,15,0.579138,0.559512,0.575515,0.019626000000000032
3,52,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,5,0.391009,0.407124,0.293328,0.09768100000000002,15,0.636235,0.65834,0.506531,0.12970400000000004
3,53,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,15,0.581963,0.571222,0.608748,0.010741,15,0.581963,0.571222,0.608748,0.010741
3,54,0,"{'alpha': 5, 'gamma': 10, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 0.1, 'reg_lambda': 0.01, 'subsample': 1}",16,2,0.244884,0.160778,0.24368,0.08410599999999999,15,0.649032,0.444697,0.606568,0.20433500000000004
