iter,seed,cv_fold,params,n_trees,opt_n_trees,opt_train,opt_val,opt_test,opt_overfitting,best_n_trees,best_train,best_val,best_test,best_overfitting
1,0,1,"{'alpha': 0.1, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.7}",16,15,0.109005,0.131319,0.087129,0.021876000000000007,15,0.109005,0.131319,0.087129,0.021876000000000007
1,1,0,"{'alpha': 0.1, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.7}",16,15,0.108859,0.126642,0.100726,0.008133000000000001,15,0.108859,0.126642,0.100726,0.008133000000000001
1,2,0,"{'alpha': 0.1, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.7}",16,15,0.113825,0.129928,0.131456,-0.016102999999999992,15,0.113825,0.129928,0.131456,-0.016102999999999992
1,3,0,"{'alpha': 0.1, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.7}",16,15,0.112828,0.128478,0.131061,-0.01565000000000001,15,0.112828,0.128478,0.131061,-0.01565000000000001
1,4,0,"{'alpha': 0.1, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.7}",16,15,0.112373,0.13447,0.114873,-0.0025000000000000022,15,0.112373,0.13447,0.114873,-0.0025000000000000022
1,5,0,"{'alpha': 0.1, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.7}",16,15,0.116951,0.142966,0.122525,-0.005573999999999996,15,0.116951,0.142966,0.122525,-0.005573999999999996
1,6,0,"{'alpha': 0.1, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.7}",16,15,0.108195,0.116846,0.106163,0.002032000000000006,15,0.108195,0.116846,0.106163,0.002032000000000006
1,7,0,"{'alpha': 0.1, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.7}",16,15,0.113069,0.138593,0.115789,-0.00272,15,0.113069,0.138593,0.115789,-0.00272
1,8,0,"{'alpha': 0.1, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.7}",16,15,0.108761,0.128212,0.109501,-0.0007400000000000045,15,0.108761,0.128212,0.109501,-0.0007400000000000045
1,9,0,"{'alpha': 0.1, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'reg_lambda': 10, 'subsample': 0.7}",16,15,0.11575,0.115238,0.101146,0.014604000000000006,15,0.11575,0.115238,0.101146,0.014604000000000006
