iter,seed,cv_fold,params,n_trees,opt_n_trees,opt_train,opt_val,opt_test,opt_overfitting,best_n_trees,best_train,best_val,best_test,best_overfitting
8,19,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.150801,0.169009,0.142488,0.008312999999999987,15,0.150801,0.169009,0.142488,0.008312999999999987
8,20,4,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.145742,0.176863,0.104759,0.040983000000000006,15,0.145742,0.176863,0.104759,0.040983000000000006
8,21,4,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.147968,0.166849,0.109446,0.03852199999999999,15,0.147968,0.166849,0.109446,0.03852199999999999
8,22,4,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.14306,0.167034,0.120423,0.02263699999999999,15,0.14306,0.167034,0.120423,0.02263699999999999
8,23,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.137899,0.133336,0.145766,0.004562999999999984,15,0.137899,0.133336,0.145766,0.004562999999999984
8,24,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.145535,0.156937,0.142397,0.003138000000000002,15,0.145535,0.156937,0.142397,0.003138000000000002
8,25,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.145116,0.154583,0.15644,-0.009467000000000003,15,0.145116,0.154583,0.15644,-0.009467000000000003
8,26,2,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.142803,0.159435,0.114882,0.027921000000000015,15,0.142803,0.159435,0.114882,0.027921000000000015
8,27,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.161974,0.159585,0.131507,0.030466999999999994,15,0.161974,0.159585,0.131507,0.030466999999999994
8,28,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.14558,0.144273,0.142562,0.003017999999999993,15,0.14558,0.144273,0.142562,0.003017999999999993
8,29,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.146923,0.129896,0.157545,0.017026999999999987,15,0.146923,0.129896,0.157545,0.017026999999999987
8,30,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.144931,0.172406,0.155577,-0.010645999999999989,15,0.144931,0.172406,0.155577,-0.010645999999999989
8,31,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.143765,0.167437,0.142064,0.001701000000000008,15,0.143765,0.167437,0.142064,0.001701000000000008
8,32,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.141538,0.151143,0.154438,-0.009605000000000002,15,0.141538,0.151143,0.154438,-0.009605000000000002
8,33,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.150332,0.168838,0.159649,-0.00931700000000002,15,0.150332,0.168838,0.159649,-0.00931700000000002
8,34,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.148727,0.149132,0.15384,-0.0004049999999999887,15,0.148727,0.149132,0.15384,-0.0004049999999999887
8,35,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.14253,0.16407,0.148893,-0.0063630000000000075,15,0.14253,0.16407,0.148893,-0.0063630000000000075
8,36,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.162648,0.146646,0.125514,0.037134,15,0.162648,0.146646,0.125514,0.037134
8,37,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.155555,0.111974,0.132003,0.043580999999999995,15,0.155555,0.111974,0.132003,0.043580999999999995
8,38,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.139558,0.135296,0.152344,0.004261999999999988,15,0.139558,0.135296,0.152344,0.004261999999999988
8,39,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.135688,0.165758,0.151704,-0.016016000000000002,15,0.135688,0.165758,0.151704,-0.016016000000000002
8,40,1,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.144434,0.165015,0.124806,0.019628000000000007,15,0.144434,0.165015,0.124806,0.019628000000000007
8,41,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.148948,0.17011,0.156892,-0.007944000000000007,15,0.148948,0.17011,0.156892,-0.007944000000000007
8,42,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.141965,0.160116,0.144463,-0.0024980000000000002,15,0.141965,0.160116,0.144463,-0.0024980000000000002
8,43,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.140045,0.161148,0.150577,-0.010531999999999986,15,0.140045,0.161148,0.150577,-0.010531999999999986
8,44,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.145275,0.16781,0.161797,-0.01652200000000001,15,0.145275,0.16781,0.161797,-0.01652200000000001
8,45,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.155263,0.146791,0.10576,0.049503000000000005,15,0.155263,0.146791,0.10576,0.049503000000000005
8,46,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.143394,0.143842,0.143473,-7.899999999999574e-05,15,0.143394,0.143842,0.143473,-7.899999999999574e-05
8,47,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.146103,0.153052,0.139346,0.006757000000000013,15,0.146103,0.153052,0.139346,0.006757000000000013
8,48,4,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.145431,0.166482,0.109494,0.03593700000000001,15,0.145431,0.166482,0.109494,0.03593700000000001
8,49,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.140869,0.164476,0.158933,-0.018063999999999997,15,0.140869,0.164476,0.158933,-0.018063999999999997
8,50,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.148166,0.167253,0.147049,0.0011169999999999791,15,0.148166,0.167253,0.147049,0.0011169999999999791
8,51,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.135189,0.133739,0.141847,0.0014500000000000068,15,0.135189,0.133739,0.141847,0.0014500000000000068
8,52,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.157674,0.16286,0.120418,0.03725600000000001,15,0.157674,0.16286,0.120418,0.03725600000000001
8,53,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.142866,0.130724,0.151673,0.012141999999999986,15,0.142866,0.130724,0.151673,0.012141999999999986
8,54,3,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.150427,0.163203,0.112936,0.03749100000000001,15,0.150427,0.163203,0.112936,0.03749100000000001
8,55,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.140198,0.153732,0.146607,-0.006408999999999998,15,0.140198,0.153732,0.146607,-0.006408999999999998
8,56,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.147319,0.176974,0.165621,-0.018301999999999985,15,0.147319,0.176974,0.165621,-0.018301999999999985
8,57,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.156514,0.151264,0.121088,0.035425999999999985,15,0.156514,0.151264,0.121088,0.035425999999999985
