iter,seed,cv_fold,params,n_trees,opt_n_trees,opt_train,opt_val,opt_test,opt_overfitting,best_n_trees,best_train,best_val,best_test,best_overfitting
2,0,0,"{'alpha': 5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 1, 'subsample': 0.7}",16,9,0.398875,0.301205,0.352922,0.09766999999999998,15,0.526718,0.386092,0.473861,0.14062600000000003
2,1,0,"{'alpha': 5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 1, 'subsample': 0.7}",16,15,0.466995,0.49909,0.419767,0.04722799999999999,15,0.466995,0.49909,0.419767,0.04722799999999999
2,2,0,"{'alpha': 5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 1, 'subsample': 0.7}",16,15,0.492286,0.513801,0.532096,-0.02151499999999995,15,0.492286,0.513801,0.532096,-0.02151499999999995
2,3,0,"{'alpha': 5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 1, 'subsample': 0.7}",16,15,0.493952,0.510579,0.526181,-0.016627000000000003,15,0.493952,0.510579,0.526181,-0.016627000000000003
2,4,0,"{'alpha': 5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 1, 'subsample': 0.7}",16,15,0.483471,0.568843,0.461812,0.021658999999999984,15,0.483471,0.568843,0.461812,0.021658999999999984
2,5,0,"{'alpha': 5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 1, 'subsample': 0.7}",16,15,0.484797,0.550013,0.494055,-0.009258000000000044,15,0.484797,0.550013,0.494055,-0.009258000000000044
2,6,0,"{'alpha': 5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 1, 'subsample': 0.7}",16,15,0.47534,0.490196,0.490586,-0.014856000000000036,15,0.47534,0.490196,0.490586,-0.014856000000000036
2,7,0,"{'alpha': 5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 1, 'subsample': 0.7}",16,15,0.465645,0.53777,0.480519,-0.014873999999999998,15,0.465645,0.53777,0.480519,-0.014873999999999998
2,8,0,"{'alpha': 5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 1, 'subsample': 0.7}",16,15,0.449362,0.524956,0.458273,-0.008911000000000002,15,0.449362,0.524956,0.458273,-0.008911000000000002
2,9,0,"{'alpha': 5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 1, 'subsample': 0.7}",16,15,0.503053,0.488102,0.423703,0.07934999999999998,15,0.503053,0.488102,0.423703,0.07934999999999998
2,10,0,"{'alpha': 5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 1, 'subsample': 0.7}",16,15,0.483542,0.49582,0.517256,-0.012277999999999956,15,0.483542,0.49582,0.517256,-0.012277999999999956
2,11,0,"{'alpha': 5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 1, 'subsample': 0.7}",16,15,0.479167,0.504211,0.486366,-0.007199000000000011,15,0.479167,0.504211,0.486366,-0.007199000000000011
2,12,0,"{'alpha': 5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 1, 'subsample': 0.7}",16,15,0.481788,0.448869,0.466955,0.032918999999999976,15,0.481788,0.448869,0.466955,0.032918999999999976
2,13,0,"{'alpha': 5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 1, 'subsample': 0.7}",16,15,0.479384,0.476167,0.48376,0.00321699999999997,15,0.479384,0.476167,0.48376,0.00321699999999997
2,14,0,"{'alpha': 5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 1, 'subsample': 0.7}",16,15,0.474886,0.466446,0.507145,0.008439999999999948,15,0.474886,0.466446,0.507145,0.008439999999999948
2,15,0,"{'alpha': 5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 1, 'subsample': 0.7}",16,15,0.476016,0.490015,0.488549,-0.012533000000000016,15,0.476016,0.490015,0.488549,-0.012533000000000016
2,16,0,"{'alpha': 5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 1, 'subsample': 0.7}",16,15,0.476601,0.457923,0.47348,0.018677999999999972,15,0.476601,0.457923,0.47348,0.018677999999999972
2,17,0,"{'alpha': 5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 1, 'subsample': 0.7}",16,8,0.358086,0.361414,0.266172,0.091914,15,0.519348,0.518626,0.38406,0.13528800000000002
2,18,0,"{'alpha': 5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 1, 'subsample': 0.7}",16,15,0.481773,0.465093,0.523401,0.016680000000000028,15,0.481773,0.465093,0.523401,0.016680000000000028
2,19,0,"{'alpha': 5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 1, 'subsample': 0.7}",16,15,0.505981,0.5342,0.466843,0.039138000000000006,15,0.505981,0.5342,0.466843,0.039138000000000006
2,20,0,"{'alpha': 5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 1, 'subsample': 0.7}",16,8,0.379542,0.279686,0.326971,0.099856,15,0.53035,0.391772,0.455291,0.13857799999999998
2,21,0,"{'alpha': 5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 1, 'subsample': 0.7}",16,6,0.308467,0.212578,0.278298,0.095889,15,0.529128,0.36685,0.475894,0.16227800000000003
2,22,0,"{'alpha': 5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 1, 'subsample': 0.7}",16,15,0.504693,0.407827,0.494684,0.09686599999999995,15,0.504693,0.407827,0.494684,0.09686599999999995
2,23,0,"{'alpha': 5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 1, 'subsample': 0.7}",16,15,0.4762,0.446506,0.489566,0.029693999999999998,15,0.4762,0.446506,0.489566,0.029693999999999998
2,24,0,"{'alpha': 5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 1, 'subsample': 0.7}",16,15,0.490597,0.494925,0.47775,0.012846999999999997,15,0.490597,0.494925,0.47775,0.012846999999999997
2,25,0,"{'alpha': 5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 1, 'subsample': 0.7}",16,15,0.479939,0.498703,0.499078,-0.018764000000000003,15,0.479939,0.498703,0.499078,-0.018764000000000003
2,26,0,"{'alpha': 5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 1, 'subsample': 0.7}",16,6,0.306223,0.208967,0.295492,0.09725600000000001,15,0.511778,0.359798,0.486849,0.15197999999999995
2,27,0,"{'alpha': 5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 1, 'subsample': 0.7}",16,14,0.513231,0.49222,0.413428,0.09980299999999998,15,0.531687,0.509014,0.427022,0.10466500000000001
2,28,0,"{'alpha': 5, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 1, 'subsample': 0.7}",16,15,0.484326,0.482999,0.475025,0.009301000000000004,15,0.484326,0.482999,0.475025,0.009301000000000004
