iter,seed,cv_fold,params,n_trees,opt_n_trees,opt_train,opt_val,opt_test,opt_overfitting,best_n_trees,best_train,best_val,best_test,best_overfitting
0,19,1,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.208173,0.216847,0.211852,-0.0036790000000000156,15,0.208173,0.216847,0.211852,-0.0036790000000000156
0,20,4,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.19968,0.237497,0.189716,0.009964,15,0.19968,0.237497,0.189716,0.009964
0,21,4,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.202577,0.238336,0.212771,-0.01019399999999998,15,0.202577,0.238336,0.212771,-0.01019399999999998
0,22,1,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.198204,0.228651,0.214521,-0.016316999999999998,15,0.198204,0.228651,0.214521,-0.016316999999999998
0,23,3,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.199082,0.239943,0.22255,-0.02346799999999999,15,0.199082,0.239943,0.22255,-0.02346799999999999
0,24,1,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.199655,0.218356,0.200266,-0.0006110000000000004,15,0.199655,0.218356,0.200266,-0.0006110000000000004
0,25,0,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.198925,0.226579,0.219372,-0.02044700000000002,15,0.198925,0.226579,0.219372,-0.02044700000000002
0,26,3,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.199627,0.232964,0.223844,-0.02421699999999999,15,0.199627,0.232964,0.223844,-0.02421699999999999
0,27,4,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.213158,0.210204,0.17887,0.034287999999999985,15,0.213158,0.210204,0.17887,0.034287999999999985
0,28,1,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.200905,0.231868,0.201115,-0.00020999999999998797,15,0.200905,0.231868,0.201115,-0.00020999999999998797
0,29,3,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.199276,0.221797,0.219347,-0.020070999999999978,15,0.199276,0.221797,0.219347,-0.020070999999999978
0,30,0,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.202668,0.242712,0.218898,-0.016230000000000022,15,0.202668,0.242712,0.218898,-0.016230000000000022
0,31,0,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.205577,0.225111,0.200496,0.005081000000000002,15,0.205577,0.225111,0.200496,0.005081000000000002
0,32,4,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.194925,0.234331,0.21647,-0.02154500000000001,15,0.194925,0.234331,0.21647,-0.02154500000000001
0,33,3,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.202541,0.225933,0.218931,-0.016389999999999988,15,0.202541,0.225933,0.218931,-0.016389999999999988
0,34,3,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.203542,0.231886,0.209884,-0.0063419999999999865,15,0.203542,0.231886,0.209884,-0.0063419999999999865
0,35,3,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.200307,0.21677,0.220739,-0.016462999999999978,15,0.200307,0.21677,0.220739,-0.016462999999999978
0,36,2,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.215165,0.208729,0.168741,0.04642399999999999,15,0.215165,0.208729,0.168741,0.04642399999999999
0,37,1,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.210686,0.22628,0.184325,0.026361000000000023,15,0.210686,0.22628,0.184325,0.026361000000000023
0,38,2,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.199178,0.23521,0.221343,-0.022165000000000018,15,0.199178,0.23521,0.221343,-0.022165000000000018
0,39,1,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.202601,0.235554,0.208871,-0.006269999999999998,15,0.202601,0.235554,0.208871,-0.006269999999999998
0,40,1,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.204215,0.221246,0.209882,-0.005667000000000005,15,0.204215,0.221246,0.209882,-0.005667000000000005
0,41,1,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.201898,0.230635,0.216617,-0.01471900000000001,15,0.201898,0.230635,0.216617,-0.01471900000000001
0,42,0,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.20262,0.213419,0.206761,-0.004141000000000006,15,0.20262,0.213419,0.206761,-0.004141000000000006
0,43,0,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.196133,0.231038,0.227693,-0.031560000000000005,15,0.196133,0.231038,0.227693,-0.031560000000000005
0,44,3,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.198441,0.221504,0.21846,-0.02001899999999998,15,0.198441,0.221504,0.21846,-0.02001899999999998
0,45,3,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.214666,0.224005,0.169508,0.045158000000000004,15,0.214666,0.224005,0.169508,0.045158000000000004
0,46,3,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.200583,0.226028,0.214934,-0.014350999999999975,15,0.200583,0.226028,0.214934,-0.014350999999999975
0,47,2,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.20298,0.222722,0.206255,-0.003275,15,0.20298,0.222722,0.206255,-0.003275
0,48,4,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.19855,0.234456,0.201391,-0.0028409999999999824,15,0.19855,0.234456,0.201391,-0.0028409999999999824
0,49,4,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.203099,0.252334,0.230538,-0.02743899999999999,15,0.203099,0.252334,0.230538,-0.02743899999999999
0,50,0,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.20281,0.223994,0.21348,-0.010670000000000013,15,0.20281,0.223994,0.21348,-0.010670000000000013
0,51,2,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.202754,0.215493,0.217538,-0.012739,15,0.202754,0.215493,0.217538,-0.012739
0,52,0,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.211894,0.224425,0.173205,0.038689,15,0.211894,0.224425,0.173205,0.038689
0,53,2,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.199613,0.248242,0.219013,-0.0194,15,0.199613,0.248242,0.219013,-0.0194
0,54,1,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.202333,0.232758,0.223622,-0.021288999999999975,15,0.202333,0.232758,0.223622,-0.021288999999999975
0,55,1,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.207666,0.238106,0.221253,-0.013587000000000016,15,0.207666,0.238106,0.221253,-0.013587000000000016
0,56,0,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.204856,0.248603,0.23498,-0.030123999999999984,15,0.204856,0.248603,0.23498,-0.030123999999999984
0,57,0,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.211968,0.204723,0.171202,0.040766,15,0.211968,0.204723,0.171202,0.040766
0,58,0,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.198947,0.220285,0.218743,-0.01979599999999998,15,0.198947,0.220285,0.218743,-0.01979599999999998
0,59,4,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.215677,0.238012,0.160658,0.05501900000000001,15,0.215677,0.238012,0.160658,0.05501900000000001
0,60,2,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.20139,0.226958,0.229359,-0.02556799999999998,15,0.20139,0.226958,0.229359,-0.02556799999999998
0,61,2,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.199213,0.221657,0.203995,-0.0047820000000000085,15,0.199213,0.221657,0.203995,-0.0047820000000000085
0,62,1,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.203901,0.22987,0.197406,0.006495000000000001,15,0.203901,0.22987,0.197406,0.006495000000000001
0,63,1,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.200267,0.224512,0.188013,0.012253999999999987,15,0.200267,0.224512,0.188013,0.012253999999999987
0,64,2,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.20022,0.217032,0.200482,-0.00026199999999998447,15,0.20022,0.217032,0.200482,-0.00026199999999998447
0,65,2,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.210623,0.217581,0.168134,0.042489,15,0.210623,0.217581,0.168134,0.042489
0,66,2,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.206741,0.217901,0.221216,-0.011160000000000003,15,0.206741,0.217901,0.221216,-0.011160000000000003
0,67,2,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.19698,0.215565,0.199085,-0.0021050000000000235,15,0.19698,0.215565,0.199085,-0.0021050000000000235
0,68,1,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.199768,0.239962,0.217702,-0.017934000000000005,15,0.199768,0.239962,0.217702,-0.017934000000000005
0,69,3,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.201902,0.22556,0.226711,-0.023658000000000012,15,0.201902,0.22556,0.226711,-0.023658000000000012
0,70,2,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.200429,0.231695,0.23974,-0.031266000000000016,15,0.200429,0.231695,0.23974,-0.031266000000000016
0,71,0,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.200024,0.219879,0.223713,-0.019854999999999984,15,0.200024,0.219879,0.223713,-0.019854999999999984
0,72,3,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.205646,0.227032,0.204977,0.0006690000000000029,15,0.205646,0.227032,0.204977,0.0006690000000000029
0,73,4,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.194495,0.220157,0.196165,-0.0016700000000000048,15,0.194495,0.220157,0.196165,-0.0016700000000000048
0,74,3,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.203372,0.262336,0.189655,0.013717000000000007,15,0.203372,0.262336,0.189655,0.013717000000000007
0,75,2,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.197167,0.229533,0.190195,0.006972000000000006,15,0.197167,0.229533,0.190195,0.006972000000000006
0,76,2,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.195661,0.216544,0.218076,-0.020882999999999985,15,0.195661,0.216544,0.218076,-0.020882999999999985
0,77,0,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.200934,0.239319,0.216246,-0.015311999999999992,15,0.200934,0.239319,0.216246,-0.015311999999999992
0,78,2,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.197577,0.238621,0.192915,0.0046619999999999995,15,0.197577,0.238621,0.192915,0.0046619999999999995
0,79,0,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.201731,0.223499,0.216674,-0.014943000000000012,15,0.201731,0.223499,0.216674,-0.014943000000000012
0,80,4,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.2028,0.237764,0.183665,0.019135000000000013,15,0.2028,0.237764,0.183665,0.019135000000000013
0,81,2,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.202136,0.240821,0.239852,-0.037716,15,0.202136,0.240821,0.239852,-0.037716
0,82,1,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.193993,0.23594,0.209175,-0.015182000000000001,15,0.193993,0.23594,0.209175,-0.015182000000000001
0,83,3,"{'alpha': 0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': 0.01, 'subsample': 0.7}",16,15,0.199127,0.240257,0.232361,-0.033234000000000014,15,0.199127,0.240257,0.232361,-0.033234000000000014
